State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
IA,52549,APPANOOSE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52550,KEOKUK COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52551,VAN BUREN COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52552,DAVIS COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52553,EDDYVILLE,0.06,0.07,0.01,0.0,0.0,1
IA,52554,ELDON,0.06,0.07,0.01,0.0,0.0,1
IA,52555,APPANOOSE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52556,FAIRFIELD,0.06,0.07,0.01,0.0,0.0,7
IA,52557,FAIRFIELD,0.06,0.07,0.01,0.0,0.0,1
IA,52560,DAVIS COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52561,FREMONT,0.06,0.07,0.01,0.0,0.0,1
IA,52562,HAYESVILLE,0.06,0.07,0.01,0.0,0.0,1
IA,52563,HEDRICK,0.06,0.07,0.01,0.0,0.0,2
IA,52565,VAN BUREN COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52566,KIRKVILLE,0.06,0.07,0.01,0.0,0.0,1
IA,52567,LIBERTYVILLE ,0.06,0.07,0.01,0.0,0.0,1
IA,52568,MARTINSBURG,0.06,0.07,0.01,0.0,0.0,1
IA,52569,MONROE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52570,VAN BUREN COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52571,APPANOOSE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52572,MOULTON,0.06,0.07,0.01,0.0,0.0,1
IA,52573,VAN BUREN COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52574,APPANOOSE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52576,KEOKUK COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52577,OSKALOOSA,0.06,0.07,0.01,0.0,0.0,4
IA,52580,PACKWOOD,0.06,0.07,0.01,0.0,0.0,3
IA,52581,APPANOOSE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52583,WAYNE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52584,DAVIS COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52585,RICHLAND,0.06,0.07,0.0,0.01,0.0,3
IA,52586,MAHASKA COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52588,VAN BUREN COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52590,SEYMOUR ,0.06,0.07,0.01,0.0,0.0,1
IA,52591,SIGOURNEY,0.06,0.07,0.01,0.0,0.0,1
IA,52593,APPANOOSE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52594,APPANOOSE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52595,UNIVERSITY PARK,0.06,0.07,0.01,0.0,0.0,1
IA,52601,BURLINGTON ,0.06,0.07,0.01,0.0,0.0,1
IA,52619,LEE COUNTY,0.06,0.07,0.01,0.0,0.0,3
IA,52620,VAN BUREN COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52621,WASHINGTON COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52623,DES MOINES COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52624,LEE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52625,LEE COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52626,FARMINGTON,0.06,0.07,0.0,0.01,0.0,1
IA,52627,FORT MADISON,0.06,0.07,0.01,0.0,0.0,2
IA,52630,VAN BUREN COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52631,HOUGHTON,0.06,0.07,0.01,0.0,0.0,1
IA,52632,KEOKUK,0.06,0.07,0.01,0.0,0.0,4
IA,52635,JEFFERSON COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52637,MEDIAPOLIS,0.06,0.07,0.01,0.0,0.0,4
IA,52638,DES MOINES COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52639,MONTROSE,0.06,0.07,0.01,0.0,0.0,3
IA,52640,MORNING SUN,0.06,0.07,0.01,0.0,0.0,1
IA,52641,MOUNT PLEASANT,0.06,0.07,0.01,0.0,0.0,1
IA,52642,ROME,0.06,0.07,0.01,0.0,0.0,1
IA,52644,HENRY COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52645,NEW LONDON,0.06,0.07,0.01,0.0,0.0,2
IA,52646,DES MOINES COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52647,OLDS,0.06,0.07,0.01,0.0,0.0,1
IA,52648,LEE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52649,SALEM,0.06,0.07,0.01,0.0,0.0,1
IA,52650,DES MOINES COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52651,VAN BUREN COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52652,HENRY COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52653,LOUISA COUNTY,0.06,0.07,0.01,0.0,0.0,3
IA,52654,WAYLAND,0.06,0.07,0.01,0.0,0.0,2
IA,52655,WEST BURLINGTON,0.06,0.07,0.01,0.0,0.0,2
IA,52656,LEE COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52657,SAINT PAUL,0.06,0.07,0.01,0.0,0.0,2
IA,52658,LEE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52659,WINFIELD,0.06,0.07,0.01,0.0,0.0,1
IA,52660,DES MOINES COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52701,ANDOVER,0.06,0.07,0.01,0.0,0.0,1
IA,52720,MUSCATINE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52721,BENNETT,0.06,0.07,0.01,0.0,0.0,1
IA,52722,BETTENDORF,0.06,0.07,0.01,0.0,0.0,2
IA,52726,SCOTT COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52727,CLINTON COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52728,BUFFALO,0.06,0.07,0.01,0.0,0.0,1
IA,52729,CLINTON COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52730,CAMANCHE,0.06,0.07,0.01,0.0,0.0,3
IA,52731,CLINTON COUNTY,0.06,0.07,0.01,0.0,0.0,3
IA,52732,CLINTON,0.06,0.07,0.01,0.0,0.0,4
IA,52737,COLUMBUS CITY,0.06,0.07,0.01,0.0,0.0,1
IA,52738,LOUISA COUNTY,0.06,0.07,0.01,0.0,0.0,5
IA,52739,LOUISA COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52742,DEWITT,0.06,0.07,0.01,0.0,0.0,1
IA,52745,SCOTT COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52746,SCOTT COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52747,DURANT,0.06,0.07,0.01,0.0,0.0,1
IA,52748,ELDRIDGE,0.06,0.07,0.01,0.0,0.0,2
IA,52749,FRUITLAND,0.06,0.07,0.01,0.0,0.0,1
IA,52750,CLINTON COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52751,GRAND MOUND,0.06,0.07,0.01,0.0,0.0,1
IA,52752,GRANDVIEW,0.06,0.07,0.01,0.0,0.0,1
IA,52753,LE CLAIRE,0.06,0.07,0.01,0.0,0.0,1
IA,52754,LOUISA COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52755,LONE TREE,0.06,0.07,0.0,0.01,0.0,1
IA,52756,SCOTT COUNTY,0.06,0.07,0.01,0.0,0.0,3
IA,52757,LOW MOOR,0.06,0.07,0.01,0.0,0.0,1
IA,52758,MCCAUSLAND,0.06,0.07,0.01,0.0,0.0,1
IA,52759,MUSCATINE COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52760,MUSCATINE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52761,MUSCATINE,0.06,0.07,0.01,0.0,0.0,1
IA,52765,SCOTT COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52766,MUSCATINE COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52767,SCOTT COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52768,PRINCETON,0.06,0.07,0.01,0.0,0.0,1
IA,52769,SCOTT COUNTY,0.06,0.07,0.01,0.0,0.0,1
IA,52771,CLINTON COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52772,TIPTON,0.06,0.07,0.01,0.0,0.0,4
IA,52773,WALCOTT,0.06,0.07,0.01,0.0,0.0,2
IA,52774,WELTON,0.06,0.07,0.01,0.0,0.0,2
IA,52776,WEST LIBERTY,0.06,0.07,0.01,0.0,0.0,2
IA,52777,CLINTON COUNTY,0.06,0.07,0.01,0.0,0.0,2
IA,52778,WILTON,0.06,0.07,0.01,0.0,0.0,2
IA,52801,DAVENPORT,0.06,0.07,0.01,0.0,0.0,2
IA,52802,DAVENPORT,0.06,0.07,0.01,0.0,0.0,2
IA,52803,DAVENPORT,0.06,0.07,0.01,0.0,0.0,2
IA,52804,DAVENPORT,0.06,0.07,0.01,0.0,0.0,2
IA,52805,DAVENPORT,0.06,0.07,0.01,0.0,0.0,2
IA,52806,DAVENPORT,0.06,0.07,0.01,0.0,0.0,2
IA,52807,DAVENPORT,0.06,0.07,0.01,0.0,0.0,2
IA,52808,DAVENPORT,0.06,0.07,0.01,0.0,0.0,2
IA,52809,DAVENPORT,0.06,0.07,0.01,0.0,0.0,2
LA,70001,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70002,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70003,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70004,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70005,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70006,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70009,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70010,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70011,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70030,SAINT CHARLES PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70031,SAINT CHARLES PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70032,SAINT BERNARD PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70033,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70036,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70037,PLAQUEMINES PARISH,0.0445,0.0895,0.045,0.0,0.0,1
LA,70038,PLAQUEMINES PARISH,0.0445,0.0895,0.045,0.0,0.0,1
LA,70039,SAINT CHARLES PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70040,PLAQUEMINES PARISH,0.0445,0.0895,0.045,0.0,0.0,1
LA,70041,PLAQUEMINES PARISH,0.0445,0.0895,0.045,0.0,0.0,1
LA,70043,SAINT BERNARD PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70047,SAINT CHARLES PARISH,0.0445,0.0945,0.05,0.0,0.0,2
LA,70049,ST JOHN THE BAPTIST PARISH,0.0445,0.097,0.0525,0.0,0.0,2
LA,70050,PLAQUEMINES PARISH,0.0445,0.0895,0.045,0.0,0.0,1
LA,70051,ST JOHN THE BAPTIST PARISH,0.0445,0.097,0.0525,0.0,0.0,1
LA,70052,GRAMERCY,0.0445,0.0845,0.0,0.04,0.0,1
LA,70053,GRETNA,0.0445,0.092,0.0475,0.0,0.0,1
LA,70054,GRETNA,0.0445,0.092,0.0475,0.0,0.0,1
LA,70055,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70056,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,2
LA,70057,SAINT CHARLES PARISH,0.0445,0.0945,0.05,0.0,0.0,2
LA,70058,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70059,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70060,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70062,KENNER,0.0445,0.092,0.0475,0.0,0.0,3
LA,70063,KENNER,0.0445,0.092,0.0475,0.0,0.0,1
LA,70064,KENNER,0.0445,0.092,0.0475,0.0,0.0,1
LA,70065,KENNER,0.0445,0.092,0.0475,0.0,0.0,1
LA,70067,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,2
LA,70068,ST JOHN THE BAPTIST PARISH,0.0445,0.097,0.0525,0.0,0.0,3
LA,70069,ST JOHN THE BAPTIST PARISH,0.0445,0.097,0.0525,0.0,0.0,1
LA,70070,SAINT CHARLES PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70071,LUTCHER,0.0445,0.0895,0.0,0.045,0.0,1
LA,70072,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70073,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,1
LA,70075,SAINT BERNARD PARISH,0.0445,0.0945,0.05,0.0,0.0,4
LA,70076,ST JOHN THE BAPTIST PARISH,0.0445,0.097,0.0525,0.0,0.0,1
LA,70078,SAINT CHARLES PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70079,SAINT CHARLES PARISH,0.0445,0.0945,0.05,0.0,0.0,2
LA,70080,SAINT CHARLES PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70082,PLAQUEMINES PARISH,0.0445,0.0895,0.045,0.0,0.0,1
LA,70083,PLAQUEMINES PARISH,0.0445,0.0895,0.045,0.0,0.0,1
LA,70084,ST JOHN THE BAPTIST PARISH,0.0445,0.097,0.0525,0.0,0.0,2
LA,70085,SAINT BERNARD PARISH,0.0445,0.0945,0.05,0.0,0.0,10
LA,70086,SAINT JAMES PARISH,0.0445,0.0795,0.035,0.0,0.0,2
LA,70087,SAINT CHARLES PARISH,0.0445,0.0945,0.05,0.0,0.0,2
LA,70090,SAINT JAMES PARISH,0.0445,0.0795,0.035,0.0,0.0,1
LA,70091,PLAQUEMINES PARISH,0.0445,0.0895,0.045,0.0,0.0,1
LA,70092,SAINT BERNARD PARISH,0.0445,0.0945,0.05,0.0,0.0,2
LA,70094,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,5
LA,70096,WESTWEGO,0.0445,0.092,0.0475,0.0,0.0,1
LA,70112,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70113,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70114,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,3
LA,70115,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70116,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70117,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,3
LA,70118,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,3
LA,70119,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70121,JEFFERSON,0.0445,0.092,0.0475,0.0,0.0,4
LA,70122,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,3
LA,70123,JEFFERSON PARISH,0.0445,0.092,0.0475,0.0,0.0,4
LA,70124,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70125,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,3
LA,70126,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,3
LA,70127,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70128,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70129,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70130,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,3
LA,70131,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70139,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70141,KENNER,0.0445,0.092,0.0475,0.0,0.0,1
LA,70142,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70143,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70145,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70146,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70148,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70150,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70151,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70152,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70153,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70156,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70157,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70158,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70159,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70163,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70165,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70170,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70172,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70174,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70175,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70176,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70177,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70178,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70179,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70181,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,1
LA,70182,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70183,JEFFERSON PARISH,0.0445,0.092,0.0475,0.0,0.0,1
LA,70184,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70185,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70186,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70190,NEW ORLEANS,0.0445,0.0945,0.05,0.0,0.0,2
LA,70301,THIBODAUX,0.0445,0.094,0.0,0.0495,0.0,1
LA,70310,THIBODAUX,0.0445,0.094,0.0,0.0495,0.0,1
LA,70339,ASSUMPTION PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70340,ST. MARY PARISH / WARDS 6  9 UNINC.,0.0445,0.0845,0.0,0.0,0.04,1
LA,70341,ASSUMPTION PARISH,0.0445,0.0945,0.05,0.0,0.0,3
LA,70342,WARDS 5 AND 8,0.0445,0.0845,0.0,0.0,0.04,2
LA,70343,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70344,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,3
LA,70345,LAFOURCHE PA DIST2 SOUTH,0.0445,0.0985,0.0,0.0,0.054,1
LA,70346,DONALDSONVILLE,0.0445,0.0945,0.0,0.05,0.0,3
LA,70352,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70353,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70354,LAFOURCHE PA DIST2 SOUTH,0.0445,0.0985,0.0,0.0,0.054,1
LA,70355,LAFOURCHE PA REMAINDER,0.0445,0.096,0.0,0.0,0.0515,1
LA,70356,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70357,GOLDEN MEADOW,0.0445,0.0985,0.0,0.054,0.0,1
LA,70358,GRAND ISLE,0.0445,0.092,0.0475,0.0,0.0,1
LA,70359,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70360,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,3
LA,70361,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70363,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70364,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70371,LAFOURCHE PA REMAINDER,0.0445,0.096,0.0,0.0,0.0515,1
LA,70372,ASSUMPTION PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70373,LAFOURCHE PA DIST2 SOUTH,0.0445,0.0985,0.0,0.0,0.054,1
LA,70374,LOCKPORT,0.0445,0.096,0.0,0.0515,0.0,1
LA,70375,LAFOURCHE PA REMAINDER,0.0445,0.096,0.0,0.0,0.0515,1
LA,70377,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70380,MORGAN,0.0445,0.0875,0.0,0.043,0.0,2
LA,70381,MORGAN,0.0445,0.0875,0.0,0.043,0.0,1
LA,70390,ASSUMPTION PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70391,ASSUMPTION PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70392,WARDS 5 AND 8,0.0445,0.0845,0.0,0.0,0.04,2
LA,70393,ASSUMPTION PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70394,LAFOURCHE PA REMAINDER,0.0445,0.096,0.0,0.0,0.0515,2
LA,70395,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70397,TERREBONNE PARISH,0.0445,0.0995,0.055,0.0,0.0,1
LA,70401,HAMMOND,0.0445,0.0945,0.0,0.05,0.0,1
LA,70402,HAMMOND,0.0445,0.0945,0.0,0.05,0.0,1
LA,70403,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,1
LA,70404,HAMMOND,0.0445,0.0945,0.0,0.05,0.0,1
LA,70420,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,1
LA,70421,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,1
LA,70422,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,3
LA,70426,WASHINGTON PARISH,0.0445,0.0928,0.0483,0.0,0.0,1
LA,70427,BOGALUSA,0.0445,0.09942999999999999,0.0,0.05492999999999999,0.0,5
LA,70431,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,1
LA,70433,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,5
LA,70434,COVINGTON,0.0445,0.087,0.0,0.0425,0.0,1
LA,70435,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,1
LA,70436,TANGIPAHOA FIRE DISTRICT #1,0.0445,0.0795,0.0,0.0,0.035,1
LA,70437,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,2
LA,70438,WASHINGTON PARISH,0.0445,0.0928,0.0483,0.0,0.0,3
LA,70441,SAINT HELENA PARISH,0.0445,0.0945,0.05,0.0,0.0,2
LA,70442,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,1
LA,70443,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,1
LA,70444,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,4
LA,70445,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,1
LA,70446,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,1
LA,70447,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,1
LA,70448,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,3
LA,70449,SCHOOL TAX DIST 33,0.0445,0.0945,0.0,0.0,0.05,1
LA,70450,WASHINGTON PARISH,0.0445,0.0928,0.0483,0.0,0.0,1
LA,70451,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,1
LA,70452,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,1
LA,70453,SAINT HELENA PARISH,0.0445,0.0945,0.05,0.0,0.0,1
LA,70454,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,1
LA,70455,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,1
LA,70456,TANGIPAHOA FIRE DISTRICT #1,0.0445,0.0795,0.0,0.0,0.035,2
LA,70457,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,2
LA,70458,SLIDELL,0.0445,0.087,0.0,0.0425,0.0,2
LA,70459,SLIDELL,0.0445,0.087,0.0,0.0425,0.0,1
LA,70460,SAINT TAMMANY PA DST 3 SP,0.0445,0.087,0.0,0.0,0.0425,1
LA,70461,SAINT TAMMANY PA DST 3 SP,0.0445,0.087,0.0,0.0,0.0425,1
LA,70462,LIVINGSTON PARISH,0.0445,0.0845,0.04,0.0,0.0,3
LA,70463,SUN,0.0445,0.092,0.0,0.0475,0.0,1
LA,70464,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,1
LA,70465,TANGIPAHOA,0.0445,0.0945,0.0,0.05,0.0,1
LA,70466,TANGIPAHOA PARISH,0.0445,0.0745,0.03,0.0,0.0,1
LA,70469,SLIDELL,0.0445,0.087,0.0,0.0425,0.0,1
LA,70470,MANDEVILLE,0.0445,0.092,0.0,0.0475,0.0,1
LA,70471,SAINT TAMMANY PA DIST 3,0.0445,0.087,0.0,0.0,0.0425,1
LA,70501,LAFAYETTE,0.0445,0.0845,0.0,0.04,0.0,1
LA,70502,LAFAYETTE,0.0445,0.0845,0.0,0.04,0.0,1
LA,70503,LAFAYETTE,0.0445,0.0845,0.0,0.04,0.0,1
LA,70504,LAFAYETTE,0.0445,0.0845,0.0,0.04,0.0,1
LA,70505,LAFAYETTE,0.0445,0.0845,0.0,0.04,0.0,1
LA,70506,LAFAYETTE,0.0445,0.0845,0.0,0.04,0.0,1
LA,70507,LAFAYETTE,0.0445,0.0845,0.0,0.04,0.0,1
LA,70508,LAFAYETTE,0.0445,0.0845,0.0,0.04,0.0,1
LA,70509,LAFAYETTE,0.0445,0.0845,0.0,0.04,0.0,1
LA,70510,ABBEVILLE,0.0445,0.1045,0.0,0.06,0.0,1
LA,70512,SAINT LANDRY PARISH,0.0445,0.1,0.0555,0.0,0.0,1
LA,70513,IBERIA PARISH,0.0445,0.077,0.0325,0.0,0.0,1
LA,70514,ST. MARY PARISH / WARDS 1 2 3 4 7 10,0.0445,0.0845,0.0,0.0,0.04,1
LA,70515,ACADIA PARISH,0.0445,0.087,0.0425,0.0,0.0,1
LA,70516,ACADIA PARISH,0.0445,0.087,0.0425,0.0,0.0,1
LA,70517,SAINT MARTIN PA DIST 1,0.0445,0.0795,0.0,0.0,0.035,3
LA,70518,ST. MARTIN PARISH / DISTRICT NO. 2,0.0445,0.0795,0.0,0.0,0.035,1
LA,70519,ST. MARTIN PARISH / DISTRICT NO. 2,0.0445,0.0795,0.0,0.0,0.035,1
LA,70520,LAFAYETTE PARISH,0.0445,0.0845,0.04,0.0,0.0,1
LA,70521,SAINT MARTIN PA DIST 1,0.0445,0.0795,0.0,0.0,0.035,1
LA,70522,ST. MARY PARISH / WARDS 1 2 3 4 7 10,0.0445,0.0845,0.0,0.0,0.04,1
LA,70523,ST. MARY PARISH / WARDS 1 2 3 4 7 10,0.0445,0.0845,0.0,0.0,0.04,1
LA,70524,CHATAIGNIER,0.0445,0.0945,0.0,0.05,0.0,1
LA,70525,ACADIA PARISH,0.0445,0.087,0.0425,0.0,0.0,1
